microsoft/deberta-xlarge|['transformers', 'pytorch', 'tf', 'deberta', 'deberta-v1', 'fill-mask', 'en', 'arxiv:2006.03654', 'license:mit', 'endpoints_compatible', 'region:us']|bpe_encoder.bin|||pytorch_model.bin|from torch import HalfStorage,from collections import OrderedDict|UNPICKLER.persistent_load|
plasmo/vox2|['diffusers', 'text-to-image', 'stable-diffusion', 'license:creativeml-openrail-m', 'autotrain_compatible', 'endpoints_compatible', 'diffusers:StableDiffusionPipeline', 'region:us']|diffusion_pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from collections import OrderedDict,from torch import FloatStorage|UNPICKLER.persistent_load|pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from collections import OrderedDict,from torch import LongStorage,from torch import FloatStorage|UNPICKLER.persistent_load|
Skywork/Skywork-o1-Open-PRM-Qwen-2.5-7B|['pytorch', 'qwen2', 'text-classification', 'custom_code', 'base_model:Qwen/Qwen2.5-Math-7B-Instruct', 'base_model:finetune:Qwen/Qwen2.5-Math-7B-Instruct', 'license:other', 'region:us']|pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from collections import OrderedDict,from torch import BFloat16Storage|UNPICKLER.persistent_load|
etri-lirs/eagle-3b-preview|['transformers', 'pytorch', 'safetensors', 'llama', 'text-generation', 'conversational', 'ko', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']|
gliner-community/gliner_small-v2.5|['gliner', 'pytorch', 'token-classification', 'multilingual', 'dataset:urchade/pile-mistral-v0.1', 'arxiv:2311.08526', 'license:apache-2.0', 'region:us']|pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from collections import OrderedDict,from torch import FloatStorage|UNPICKLER.persistent_load|
l3cube-pune/tamil-sentence-similarity-sbert|['sentence-transformers', 'pytorch', 'bert', 'feature-extraction', 'sentence-similarity', 'transformers', 'ta', 'arxiv:2304.11434', 'arxiv:2211.11187', 'license:cc-by-4.0', 'autotrain_compatible', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']|pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from collections import OrderedDict,from torch import LongStorage,from torch import FloatStorage|UNPICKLER.persistent_load|
lorahub/flan_t5_large-coqa|['peft', 'region:us']|adapter_model.bin|from torch._utils import _rebuild_tensor_v2,from collections import OrderedDict,from torch import FloatStorage|UNPICKLER.persistent_load|
bigwiz83/sapbert-from-pubmedbert-squad2|['transformers', 'pytorch', 'bert', 'question-answering', 'dataset:squad_v2', 'endpoints_compatible', 'region:us']|pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from collections import OrderedDict,from torch import LongStorage,from torch import FloatStorage|UNPICKLER.persistent_load|
ivensamdh/genderage2|['transformers', 'pytorch', 'vit', 'image-classification', 'generated_from_trainer', 'dataset:imagefolder', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'region:us']|training_args.bin|from transformers.trainer_utils import SchedulerType,from transformers.training_args import OptimizerNames,from transformers.training_args import TrainingArguments,from torch import device,from transformers.trainer_utils import IntervalStrategy,from transformers.trainer_utils import HubStrategy||pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from collections import OrderedDict,from torch import FloatStorage|UNPICKLER.persistent_load|
globis-university/deberta-v3-japanese-large|['transformers', 'pytorch', 'deberta-v2', 'token-classification', 'ja', 'dataset:globis-university/aozorabunko-clean', 'dataset:oscar-corpus/OSCAR-2301', 'dataset:Wikipedia', 'dataset:WikiBooks', 'dataset:CC-100', 'dataset:allenai/c4', 'arxiv:2302.03169', 'license:cc-by-sa-4.0', 'autotrain_compatible', 'endpoints_compatible', 'region:us']|pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from collections import OrderedDict,from torch import LongStorage,from torch import FloatStorage|UNPICKLER.persistent_load|
multimodalart/Florence-2-large-no-flash-attn|['pytorch', 'florence2', 'vision', 'image-text-to-text', 'custom_code', 'arxiv:2311.06242', 'license:mit', 'region:us']|pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from torch import HalfStorage,from collections import OrderedDict|UNPICKLER.persistent_load|
jxm/vec2text__openai_ada002__msmarco__msl128__corrector|['transformers', 'pytorch', 'endpoints_compatible', 'region:us']|pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from collections import OrderedDict,from torch import FloatStorage|UNPICKLER.persistent_load|
taobao-mnn/deepseek-llm-7b-chat-MNN|['chat', 'text-generation', 'en', 'license:apache-2.0', 'region:us']|
facebook/fasttext-zh-vectors|['fasttext', 'feature-extraction', 'zh', 'arxiv:1607.04606', 'arxiv:1802.06893', 'arxiv:1607.01759', 'arxiv:1612.03651', 'license:cc-by-sa-3.0', 'region:us']|
vinai/PhoWhisper-large|['transformers', 'pytorch', 'whisper', 'automatic-speech-recognition', 'vi', 'license:bsd-3-clause', 'endpoints_compatible', 'region:us']|pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from collections import OrderedDict,from torch import FloatStorage|UNPICKLER.persistent_load|
Seznam/simcse-small-e-czech|['transformers', 'pytorch', 'electra', 'feature-extraction', 'sentence-similarity', 'cs', 'arxiv:2104.08821', 'license:cc-by-4.0', 'endpoints_compatible', 'region:us']|pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from collections import OrderedDict,from torch import FloatStorage|UNPICKLER.persistent_load|
flax-sentence-embeddings/stackoverflow_mpnet-base|['sentence-transformers', 'pytorch', 'mpnet', 'feature-extraction', 'sentence-similarity', 'autotrain_compatible', 'endpoints_compatible', 'region:us']|pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from collections import OrderedDict,from torch import LongStorage,from torch import FloatStorage|UNPICKLER.persistent_load|
microsoft/wham|['wham', 'microsoft', 'en', 'dataset:microsoft/bleeding-edge-gameplay-sample', 'region:us']|
laion/CLIP-ViT-L-14-CommonPool.XL.clip-s13B-b90K|['open_clip', 'zero-shot-image-classification', 'clip', 'license:mit', 'region:us']|open_clip_pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from collections import OrderedDict,from torch import FloatStorage|UNPICKLER.persistent_load|
facebook/magnet-medium-30secs|['audiocraft', 'magnet', 'text-to-audio', 'arxiv:2401.04577', 'license:cc-by-nc-4.0', 'region:us']|state_dict.bin|from torch._utils import _rebuild_tensor_v2,from torch import HalfStorage,from collections import OrderedDict|UNPICKLER.persistent_load|compression_state_dict.bin|from torch._utils import _rebuild_tensor_v2,from collections import OrderedDict,from torch import FloatStorage|UNPICKLER.persistent_load|
Helsinki-NLP/opus-mt-ber-fr|['transformers', 'pytorch', 'tf', 'marian', 'text2text-generation', 'translation', 'ber', 'fr', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'region:us']|pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from torch import FloatStorage|UNPICKLER.persistent_load|
bionlp/bluebert_pubmed_mimic_uncased_L-12_H-768_A-12|['transformers', 'pytorch', 'jax', 'bert', 'bluebert', 'en', 'dataset:PubMed', 'dataset:MIMIC-III', 'license:cc0-1.0', 'endpoints_compatible', 'region:us']|pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from collections import OrderedDict,from torch import LongStorage,from torch import FloatStorage|UNPICKLER.persistent_load|
Musixmatch/umberto-commoncrawl-cased-v1|['transformers', 'pytorch', 'camembert', 'fill-mask', 'it', 'autotrain_compatible', 'endpoints_compatible', 'region:us']|pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from torch import FloatStorage|UNPICKLER.persistent_load|
Helsinki-NLP/opus-mt-en-ro|['transformers', 'pytorch', 'tf', 'marian', 'text2text-generation', 'translation', 'en', 'ro', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'region:us']|pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from torch import FloatStorage|UNPICKLER.persistent_load|
MahmoodLab/UNI2-h|['timm', 'pytorch', 'histology', 'pathology', 'vision', 'self-supervised', 'vit', 'image-feature-extraction', 'en', 'license:cc-by-nc-nd-4.0', 'region:us']|
NousResearch/Nous-Capybara-7B-V1|['transformers', 'pytorch', 'llama', 'text-generation', 'llama-2', 'sft', 'eng', 'dataset:LDJnr/Capybara', 'dataset:LDJnr/LessWrong-Amplify-Instruct', 'dataset:LDJnr/Pure-Dove', 'dataset:LDJnr/Verified-Camel', 'license:mit', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']|pytorch_model-00001-of-00002.bin|from torch._utils import _rebuild_tensor_v2,from collections import OrderedDict,from torch import BFloat16Storage|UNPICKLER.persistent_load|pytorch_model-00002-of-00002.bin|from torch._utils import _rebuild_tensor_v2,from collections import OrderedDict,from torch import BFloat16Storage|UNPICKLER.persistent_load|
Helsinki-NLP/opus-mt-en-mul|['transformers', 'pytorch', 'tf', 'marian', 'text2text-generation', 'translation', 'en', 'ca', 'es', 'os', 'eo', 'ro', 'fy', 'cy', 'is', 'lb', 'su', 'an', 'sq', 'fr', 'ht', 'rm', 'cv', 'ig', 'am', 'eu', 'tr', 'ps', 'af', 'ny', 'ch', 'uk', 'sl', 'lt', 'tk', 'sg', 'ar', 'lg', 'bg', 'be', 'ka', 'gd', 'ja', 'si', 'br', 'mh', 'km', 'th', 'ty', 'rw', 'te', 'mk', 'or', 'wo', 'kl', 'mr', 'ru', 'yo', 'hu', 'fo', 'zh', 'ti', 'co', 'ee', 'oc', 'sn', 'mt', 'ts', 'pl', 'gl', 'nb', 'bn', 'tt', 'bo', 'lo', 'id', 'gn', 'nv', 'hy', 'kn', 'to', 'io', 'so', 'vi', 'da', 'fj', 'gv', 'sm', 'nl', 'mi', 'pt', 'hi', 'se', 'as', 'ta', 'et', 'kw', 'ga', 'sv', 'ln', 'na', 'mn', 'gu', 'wa', 'lv', 'jv', 'el', 'my', 'ba', 'it', 'hr', 'ur', 'ce', 'nn', 'fi', 'mg', 'rn', 'xh', 'ab', 'de', 'cs', 'he', 'zu', 'yi', 'ml', 'mul', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'region:us']|pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from torch import FloatStorage|UNPICKLER.persistent_load|
stanford-crfm/BioMedLM|['transformers', 'pytorch', 'gpt2', 'text-generation', 'dataset:pubmed', 'arxiv:2403.18421', 'license:bigscience-bloom-rail-1.0', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']|pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from torch import ByteStorage,from collections import OrderedDict,from torch import FloatStorage|UNPICKLER.persistent_load|
rsvp-ai/bertserini-bert-base-squad|['transformers', 'pytorch', 'tf', 'jax', 'bert', 'question-answering', 'endpoints_compatible', 'region:us']|training_args.bin|from torch import device||pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from torch import FloatStorage|UNPICKLER.persistent_load|
OpenGVLab/InternVL2-2B-AWQ|['transformers', 'pytorch', 'internvl_chat', 'feature-extraction', 'internvl', 'custom_code', 'image-text-to-text', 'conversational', 'multilingual', 'arxiv:2312.14238', 'arxiv:2404.16821', 'arxiv:2410.16261', 'arxiv:2412.05271', 'arxiv:2306.00978', 'base_model:OpenGVLab/InternVL2-2B', 'base_model:quantized:OpenGVLab/InternVL2-2B', 'license:mit', 'region:us']|pytorch_model-00001-of-00002.bin|from torch._utils import _rebuild_tensor_v2,from torch import HalfStorage,from collections import OrderedDict,from torch import IntStorage|UNPICKLER.persistent_load|pytorch_model-00002-of-00002.bin|from torch._utils import _rebuild_tensor_v2,from torch import HalfStorage,from collections import OrderedDict|UNPICKLER.persistent_load|
iarfmoose/t5-base-question-generator|['transformers', 'pytorch', 'tf', 'jax', 't5', 'text2text-generation', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']|pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from torch import FloatStorage|UNPICKLER.persistent_load|
huggingface/time-series-transformer-tourism-monthly|['transformers', 'pytorch', 'time_series_transformer', 'dataset:monash_tsf', 'license:mit', 'endpoints_compatible', 'region:us']|pytorch_model.bin|from torch._utils import _rebuild_tensor_v2,from collections import OrderedDict,from torch import FloatStorage|UNPICKLER.persistent_load|
flair/ner-dutch-large|['flair', 'pytorch', 'token-classification', 'sequence-tagger-model', 'nl', 'dataset:conll2003', 'arxiv:2011.06993', 'region:us']|pytorch_model.bin|from flair.embeddings.token import TransformerWordEmbeddings,from torch import FloatStorage,from flair.data import Dictionary,from torch import LongStorage,from torch._utils import _rebuild_tensor_v2,from collections import OrderedDict|UNPICKLER.persistent_load|
