id,model_id,created_at,custom_class,repo_url,auto_model,downloads,securitystatus,libraries,date,filenames,extensions,model_category
273504,Roy61/textual_inversion_H3D_numVector5,"""2023-08-10T06:34:24+00:00""",,"""https://huggingface.co/Roy61/textual_inversion_H3D_numVector5""",,76,,"['tensorboard', 'diffusers']",2024-08-01,".gitattributes, README.md, checkpoint-1000/optimizer.bin, checkpoint-1000/pytorch_model.bin, checkpoint-1000/random_states_0.pkl, checkpoint-1000/scheduler.bin, checkpoint-10000/optimizer.bin, checkpoint-10000/pytorch_model.bin, checkpoint-10000/random_states_0.pkl, checkpoint-10000/scheduler.bin, checkpoint-11000/optimizer.bin, checkpoint-11000/pytorch_model.bin, checkpoint-11000/random_states_0.pkl, checkpoint-11000/scheduler.bin, checkpoint-12000/optimizer.bin, checkpoint-12000/pytorch_model.bin, checkpoint-12000/random_states_0.pkl, checkpoint-12000/scheduler.bin, checkpoint-13000/optimizer.bin, checkpoint-13000/pytorch_model.bin, checkpoint-13000/random_states_0.pkl, checkpoint-13000/scheduler.bin, checkpoint-14000/optimizer.bin, checkpoint-14000/pytorch_model.bin, checkpoint-14000/random_states_0.pkl, checkpoint-14000/scheduler.bin, checkpoint-15000/optimizer.bin, checkpoint-15000/pytorch_model.bin, checkpoint-15000/random_states_0.pkl, checkpoint-15000/scheduler.bin, checkpoint-2000/optimizer.bin, checkpoint-2000/pytorch_model.bin, checkpoint-2000/random_states_0.pkl, checkpoint-2000/scheduler.bin, checkpoint-3000/optimizer.bin, checkpoint-3000/pytorch_model.bin, checkpoint-3000/random_states_0.pkl, checkpoint-3000/scheduler.bin, checkpoint-4000/optimizer.bin, checkpoint-4000/pytorch_model.bin, checkpoint-4000/random_states_0.pkl, checkpoint-4000/scheduler.bin, checkpoint-5000/optimizer.bin, checkpoint-5000/pytorch_model.bin, checkpoint-5000/random_states_0.pkl, checkpoint-5000/scheduler.bin, checkpoint-6000/optimizer.bin, checkpoint-6000/pytorch_model.bin, checkpoint-6000/random_states_0.pkl, checkpoint-6000/scheduler.bin, checkpoint-7000/optimizer.bin, checkpoint-7000/pytorch_model.bin, checkpoint-7000/random_states_0.pkl, checkpoint-7000/scheduler.bin, checkpoint-8000/optimizer.bin, checkpoint-8000/pytorch_model.bin, checkpoint-8000/random_states_0.pkl, checkpoint-8000/scheduler.bin, checkpoint-9000/optimizer.bin, checkpoint-9000/pytorch_model.bin, checkpoint-9000/random_states_0.pkl, checkpoint-9000/scheduler.bin, feature_extractor/preprocessor_config.json, image_0.png, image_1.png, image_2.png, image_3.png, learned_embeds-steps-1000.bin, learned_embeds-steps-10000.bin, learned_embeds-steps-10500.bin, learned_embeds-steps-11000.bin, learned_embeds-steps-11500.bin, learned_embeds-steps-12000.bin, learned_embeds-steps-12500.bin, learned_embeds-steps-13000.bin, learned_embeds-steps-13500.bin, learned_embeds-steps-14000.bin, learned_embeds-steps-14500.bin, learned_embeds-steps-1500.bin, learned_embeds-steps-15000.bin, learned_embeds-steps-2000.bin, learned_embeds-steps-2500.bin, learned_embeds-steps-3000.bin, learned_embeds-steps-3500.bin, learned_embeds-steps-4000.bin, learned_embeds-steps-4500.bin, learned_embeds-steps-500.bin, learned_embeds-steps-5000.bin, learned_embeds-steps-5500.bin, learned_embeds-steps-6000.bin, learned_embeds-steps-6500.bin, learned_embeds-steps-7000.bin, learned_embeds-steps-7500.bin, learned_embeds-steps-8000.bin, learned_embeds-steps-8500.bin, learned_embeds-steps-9000.bin, learned_embeds-steps-9500.bin, learned_embeds.bin, logs/textual_inversion/1691649271.647133/events.out.tfevents.1691649271.rose.311053.1, logs/textual_inversion/1691649271.6569176/hparams.yml, logs/textual_inversion/events.out.tfevents.1691649271.rose.311053.0, model_index.json, safety_checker/config.json, safety_checker/pytorch_model.bin, scheduler/scheduler_config.json, text_encoder/config.json, text_encoder/pytorch_model.bin, tokenizer/added_tokens.json, tokenizer/merges.txt, tokenizer/special_tokens_map.json, tokenizer/tokenizer_config.json, tokenizer/vocab.json, unet/config.json, unet/diffusion_pytorch_model.bin, vae/config.json, vae/diffusion_pytorch_model.bin","{'', '0', 'pkl', 'txt', 'bin', 'yml', '1', 'md', 'png', 'json'}",pickle_variant_without_safetensors
334842,librarian-bots/is_new_dataset_teacher_model,"""2023-10-05T14:35:53+00:00""",,"""https://huggingface.co/librarian-bots/is_new_dataset_teacher_model""",,75,,"['pytorch', 'setfit', 'sentence-transformers']",2024-08-01,".gitattributes, 1_Pooling/config.json, README.md, added_tokens.json, config.json, config_sentence_transformers.json, model_head.pkl, modules.json, pytorch_model.bin, sentence_bert_config.json, special_tokens_map.json, tokenizer.json, tokenizer_config.json, vocab.txt","{'', 'pkl', 'txt', 'bin', 'md', 'json'}",pickle_variant_without_safetensors
110689,patrickvonplaten/lora_dreambooth_dog_example,"""2023-01-18T14:59:36+00:00""",,"""https://huggingface.co/patrickvonplaten/lora_dreambooth_dog_example""",,73,,['diffusers'],2024-08-01,".gitattributes, .gitignore, README.md, checkpoint-100/custom_checkpoint_0.pkl, checkpoint-100/optimizer.bin, checkpoint-100/pytorch_model.bin, checkpoint-100/random_states_0.pkl, checkpoint-100/scaler.pt, checkpoint-100/scheduler.bin, checkpoint-200/custom_checkpoint_0.pkl, checkpoint-200/optimizer.bin, checkpoint-200/pytorch_model.bin, checkpoint-200/random_states_0.pkl, checkpoint-200/scaler.pt, checkpoint-200/scheduler.bin, checkpoint-300/custom_checkpoint_0.pkl, checkpoint-300/optimizer.bin, checkpoint-300/pytorch_model.bin, checkpoint-300/random_states_0.pkl, checkpoint-300/scaler.pt, checkpoint-300/scheduler.bin, checkpoint-400/custom_checkpoint_0.pkl, checkpoint-400/optimizer.bin, checkpoint-400/pytorch_model.bin, checkpoint-400/random_states_0.pkl, checkpoint-400/scaler.pt, checkpoint-400/scheduler.bin, checkpoint-500/custom_checkpoint_0.pkl, checkpoint-500/optimizer.bin, checkpoint-500/pytorch_model.bin, checkpoint-500/random_states_0.pkl, checkpoint-500/scaler.pt, checkpoint-500/scheduler.bin, image_0.png, image_1.png, image_2.png, image_3.png, pytorch_lora_weights.bin","{'', 'pkl', 'bin', 'pt', 'md', 'png'}",pickle_variant_without_safetensors
185809,dxli/backpack,"""2023-05-09T06:00:30+00:00""",,"""https://huggingface.co/dxli/backpack""",,73,,"['tensorboard', 'diffusers']",2024-08-01,".gitattributes, README.md, checkpoint-1000/optimizer.bin, checkpoint-1000/pytorch_model.bin, checkpoint-1000/random_states_0.pkl, checkpoint-1000/scheduler.bin, checkpoint-2000/optimizer.bin, checkpoint-2000/pytorch_model.bin, checkpoint-2000/random_states_0.pkl, checkpoint-2000/scheduler.bin, checkpoint-2500/optimizer.bin, checkpoint-2500/pytorch_model.bin, checkpoint-2500/random_states_0.pkl, checkpoint-2500/scheduler.bin, checkpoint-3000/optimizer.bin, checkpoint-3000/pytorch_model.bin, checkpoint-3000/random_states_0.pkl, checkpoint-3000/scheduler.bin, feature_extractor/preprocessor_config.json, learned_embeds-steps-1000.bin, learned_embeds-steps-1500.bin, learned_embeds-steps-2000.bin, learned_embeds-steps-2500.bin, learned_embeds-steps-3000.bin, learned_embeds-steps-500.bin, learned_embeds.bin, logs/textual_inversion/1683612038.2182066/events.out.tfevents.1683612038.sfr-pod-li-d-a100-8.1418167.1, logs/textual_inversion/1683612038.2415886/hparams.yml, logs/textual_inversion/1683643123.1697986/events.out.tfevents.1683643123.sfr-pod-li-d-a100-8.1432126.1, logs/textual_inversion/1683643123.191512/hparams.yml, logs/textual_inversion/events.out.tfevents.1683612038.sfr-pod-li-d-a100-8.1418167.0, logs/textual_inversion/events.out.tfevents.1683643123.sfr-pod-li-d-a100-8.1432126.0, model_index.json, safety_checker/config.json, safety_checker/pytorch_model.bin, scheduler/scheduler_config.json, text_encoder/config.json, text_encoder/pytorch_model.bin, tokenizer/added_tokens.json, tokenizer/merges.txt, tokenizer/special_tokens_map.json, tokenizer/tokenizer_config.json, tokenizer/vocab.json, unet/config.json, unet/diffusion_pytorch_model.bin, vae/config.json, vae/diffusion_pytorch_model.bin","{'', '0', 'pkl', 'txt', 'bin', 'yml', '1', 'md', 'json'}",pickle_variant_without_safetensors
185947,dxli/berry_bowl,"""2023-05-09T08:19:37+00:00""",,"""https://huggingface.co/dxli/berry_bowl""",,68,,"['tensorboard', 'diffusers']",2024-08-01,".gitattributes, README.md, checkpoint-1000/optimizer.bin, checkpoint-1000/pytorch_model.bin, checkpoint-1000/random_states_0.pkl, checkpoint-1000/scheduler.bin, checkpoint-2000/optimizer.bin, checkpoint-2000/pytorch_model.bin, checkpoint-2000/random_states_0.pkl, checkpoint-2000/scheduler.bin, checkpoint-2500/optimizer.bin, checkpoint-2500/pytorch_model.bin, checkpoint-2500/random_states_0.pkl, checkpoint-2500/scheduler.bin, checkpoint-3000/optimizer.bin, checkpoint-3000/pytorch_model.bin, checkpoint-3000/random_states_0.pkl, checkpoint-3000/scheduler.bin, feature_extractor/preprocessor_config.json, learned_embeds-steps-1000.bin, learned_embeds-steps-1500.bin, learned_embeds-steps-2000.bin, learned_embeds-steps-2500.bin, learned_embeds-steps-3000.bin, learned_embeds-steps-500.bin, learned_embeds.bin, logs/textual_inversion/1683620384.316739/events.out.tfevents.1683620384.sfr-pod-li-d-a100-8.1425872.1, logs/textual_inversion/1683620384.3352504/hparams.yml, logs/textual_inversion/1683651164.2758565/events.out.tfevents.1683651164.sfr-pod-li-d-a100-8.1436330.1, logs/textual_inversion/1683651164.298131/hparams.yml, logs/textual_inversion/events.out.tfevents.1683620384.sfr-pod-li-d-a100-8.1425872.0, logs/textual_inversion/events.out.tfevents.1683651164.sfr-pod-li-d-a100-8.1436330.0, model_index.json, safety_checker/config.json, safety_checker/pytorch_model.bin, scheduler/scheduler_config.json, text_encoder/config.json, text_encoder/pytorch_model.bin, tokenizer/added_tokens.json, tokenizer/merges.txt, tokenizer/special_tokens_map.json, tokenizer/tokenizer_config.json, tokenizer/vocab.json, unet/config.json, unet/diffusion_pytorch_model.bin, vae/config.json, vae/diffusion_pytorch_model.bin","{'', '0', 'pkl', 'txt', 'bin', 'yml', '1', 'md', 'json'}",pickle_variant_without_safetensors
186454,dxli/shiny_sneaker,"""2023-05-10T01:34:06+00:00""",,"""https://huggingface.co/dxli/shiny_sneaker""",,66,,"['tensorboard', 'diffusers']",2024-08-01,".gitattributes, README.md, checkpoint-1000/optimizer.bin, checkpoint-1000/pytorch_model.bin, checkpoint-1000/random_states_0.pkl, checkpoint-1000/scheduler.bin, checkpoint-2000/optimizer.bin, checkpoint-2000/pytorch_model.bin, checkpoint-2000/random_states_0.pkl, checkpoint-2000/scheduler.bin, checkpoint-3000/optimizer.bin, checkpoint-3000/pytorch_model.bin, checkpoint-3000/random_states_0.pkl, checkpoint-3000/scheduler.bin, feature_extractor/preprocessor_config.json, learned_embeds-steps-1000.bin, learned_embeds-steps-1500.bin, learned_embeds-steps-2000.bin, learned_embeds-steps-2500.bin, learned_embeds-steps-3000.bin, learned_embeds-steps-500.bin, learned_embeds.bin, logs/textual_inversion/1683682453.9815822/events.out.tfevents.1683682453.sfr-pod-li-d-a100-8.1441039.1, logs/textual_inversion/1683682454.001962/hparams.yml, logs/textual_inversion/events.out.tfevents.1683682453.sfr-pod-li-d-a100-8.1441039.0, model_index.json, safety_checker/config.json, safety_checker/pytorch_model.bin, scheduler/scheduler_config.json, text_encoder/config.json, text_encoder/pytorch_model.bin, tokenizer/added_tokens.json, tokenizer/merges.txt, tokenizer/special_tokens_map.json, tokenizer/tokenizer_config.json, tokenizer/vocab.json, unet/config.json, unet/diffusion_pytorch_model.bin, vae/config.json, vae/diffusion_pytorch_model.bin","{'', '0', 'pkl', 'txt', 'bin', 'yml', '1', 'md', 'json'}",pickle_variant_without_safetensors
185843,dxli/poop_emoji,"""2023-05-09T07:04:10+00:00""",,"""https://huggingface.co/dxli/poop_emoji""",,65,,"['tensorboard', 'diffusers']",2024-08-01,".gitattributes, README.md, checkpoint-1000/optimizer.bin, checkpoint-1000/pytorch_model.bin, checkpoint-1000/random_states_0.pkl, checkpoint-1000/scheduler.bin, checkpoint-2000/optimizer.bin, checkpoint-2000/pytorch_model.bin, checkpoint-2000/random_states_0.pkl, checkpoint-2000/scheduler.bin, checkpoint-3000/optimizer.bin, checkpoint-3000/pytorch_model.bin, checkpoint-3000/random_states_0.pkl, checkpoint-3000/scheduler.bin, feature_extractor/preprocessor_config.json, learned_embeds-steps-1000.bin, learned_embeds-steps-1500.bin, learned_embeds-steps-2000.bin, learned_embeds-steps-2500.bin, learned_embeds-steps-3000.bin, learned_embeds-steps-500.bin, learned_embeds.bin, logs/textual_inversion/1683615858.5077705/events.out.tfevents.1683615858.sfr-pod-li-d-a100-8.1422644.1, logs/textual_inversion/1683615858.5303087/hparams.yml, logs/textual_inversion/events.out.tfevents.1683615858.sfr-pod-li-d-a100-8.1422644.0, model_index.json, safety_checker/config.json, safety_checker/pytorch_model.bin, scheduler/scheduler_config.json, text_encoder/config.json, text_encoder/pytorch_model.bin, tokenizer/added_tokens.json, tokenizer/merges.txt, tokenizer/special_tokens_map.json, tokenizer/tokenizer_config.json, tokenizer/vocab.json, unet/config.json, unet/diffusion_pytorch_model.bin, vae/config.json, vae/diffusion_pytorch_model.bin","{'', '0', 'pkl', 'txt', 'bin', 'yml', '1', 'md', 'json'}",pickle_variant_without_safetensors
805417,quantile-forest/california-housing-example,"""2024-08-03T07:44:24+00:00""",,"""https://huggingface.co/quantile-forest/california-housing-example""",,62,,['sklearn'],2024-08-01,".gitattributes, README.md, config.json, model.pkl","{'', 'md', 'json', 'pkl'}",pickle_variant_without_safetensors
274639,Jade1211/textual_inversion_lion,"""2023-08-11T04:23:49+00:00""",,"""https://huggingface.co/Jade1211/textual_inversion_lion""",,62,,"['tensorboard', 'diffusers']",2024-08-01,".gitattributes, README.md, checkpoint-1000/optimizer.bin, checkpoint-1000/pytorch_model.bin, checkpoint-1000/random_states_0.pkl, checkpoint-1000/scheduler.bin, checkpoint-1500/optimizer.bin, checkpoint-1500/pytorch_model.bin, checkpoint-1500/random_states_0.pkl, checkpoint-1500/scheduler.bin, checkpoint-2000/optimizer.bin, checkpoint-2000/pytorch_model.bin, checkpoint-2000/random_states_0.pkl, checkpoint-2000/scheduler.bin, checkpoint-2500/optimizer.bin, checkpoint-2500/pytorch_model.bin, checkpoint-2500/random_states_0.pkl, checkpoint-2500/scheduler.bin, checkpoint-3000/optimizer.bin, checkpoint-3000/pytorch_model.bin, checkpoint-3000/random_states_0.pkl, checkpoint-3000/scheduler.bin, checkpoint-500/optimizer.bin, checkpoint-500/pytorch_model.bin, checkpoint-500/random_states_0.pkl, checkpoint-500/scheduler.bin, feature_extractor/preprocessor_config.json, learned_embeds-steps-1000.bin, learned_embeds-steps-1500.bin, learned_embeds-steps-2000.bin, learned_embeds-steps-2500.bin, learned_embeds-steps-3000.bin, learned_embeds-steps-500.bin, learned_embeds.bin, logs/textual_inversion/1691727834.681106/events.out.tfevents.1691727834.gpu8-base1.52669.1, logs/textual_inversion/1691727834.715057/hparams.yml, logs/textual_inversion/events.out.tfevents.1691727834.gpu8-base1.52669.0, model_index.json, safety_checker/config.json, safety_checker/pytorch_model.bin, scheduler/scheduler_config.json, text_encoder/config.json, text_encoder/pytorch_model.bin, tokenizer/added_tokens.json, tokenizer/merges.txt, tokenizer/special_tokens_map.json, tokenizer/tokenizer_config.json, tokenizer/vocab.json, unet/config.json, unet/diffusion_pytorch_model.bin, vae/config.json, vae/diffusion_pytorch_model.bin","{'', '0', 'pkl', 'txt', 'bin', 'yml', '1', 'md', 'json'}",pickle_variant_without_safetensors
708117,amphion/valle,"""2024-06-17T08:42:39+00:00""",,"""https://huggingface.co/amphion/valle""",,62,,['transformers'],2024-08-01,".gitattributes, SpeechTokenizer.pt, config.json, optimizer_valle_ar_mls_196000.bin, random_states_0.pkl, valle_ar_mls_196000.bin, valle_nar_mls_164000.bin","{'', 'pkl', 'bin', 'pt', 'json'}",pickle_variant_without_safetensors
208025,zjngjng/textual_inversion_cat,"""2023-06-06T20:49:08+00:00""",,"""https://huggingface.co/zjngjng/textual_inversion_cat""",,60,,"['tensorboard', 'diffusers']",2024-08-01,".gitattributes, README.md, checkpoint-1000/latest, checkpoint-1000/pytorch_model/mp_rank_00_model_states.pt, checkpoint-1000/pytorch_model/zero_pp_rank_0_mp_rank_00_optim_states.pt, checkpoint-1000/random_states_0.pkl, checkpoint-1000/scheduler.bin, checkpoint-1000/zero_to_fp32.py, checkpoint-2000/latest, checkpoint-2000/pytorch_model/mp_rank_00_model_states.pt, checkpoint-2000/pytorch_model/zero_pp_rank_0_mp_rank_00_optim_states.pt, checkpoint-2000/random_states_0.pkl, checkpoint-2000/scheduler.bin, checkpoint-2000/zero_to_fp32.py, checkpoint-3000/latest, checkpoint-3000/pytorch_model/mp_rank_00_model_states.pt, checkpoint-3000/pytorch_model/zero_pp_rank_0_mp_rank_00_optim_states.pt, checkpoint-3000/random_states_0.pkl, checkpoint-3000/scheduler.bin, checkpoint-3000/zero_to_fp32.py, feature_extractor/preprocessor_config.json, learned_embeds-steps-1000.bin, learned_embeds-steps-1500.bin, learned_embeds-steps-2000.bin, learned_embeds-steps-2500.bin, learned_embeds-steps-3000.bin, learned_embeds-steps-500.bin, learned_embeds.bin, logs/textual_inversion/1686092125.6450512/events.out.tfevents.1686092125.u85b3a92d975552.ant.amazon.com.654260.1, logs/textual_inversion/1686092125.6479995/hparams.yml, logs/textual_inversion/events.out.tfevents.1686092125.u85b3a92d975552.ant.amazon.com.654260.0, model_index.json, safety_checker/config.json, safety_checker/pytorch_model.bin, scheduler/scheduler_config.json, text_encoder/config.json, text_encoder/pytorch_model.bin, tokenizer/added_tokens.json, tokenizer/merges.txt, tokenizer/special_tokens_map.json, tokenizer/tokenizer_config.json, tokenizer/vocab.json, unet/config.json, unet/diffusion_pytorch_model.bin, vae/config.json, vae/diffusion_pytorch_model.bin","{'', '0', 'pkl', 'txt', 'py', 'bin', 'yml', 'pt', '1', 'md', 'json'}",pickle_variant_without_safetensors
185945,dxli/dog2,"""2023-05-09T08:26:09+00:00""",,"""https://huggingface.co/dxli/dog2""",,60,,"['tensorboard', 'diffusers']",2024-08-01,".gitattributes, README.md, checkpoint-1000/optimizer.bin, checkpoint-1000/pytorch_model.bin, checkpoint-1000/random_states_0.pkl, checkpoint-1000/scheduler.bin, checkpoint-2000/optimizer.bin, checkpoint-2000/pytorch_model.bin, checkpoint-2000/random_states_0.pkl, checkpoint-2000/scheduler.bin, checkpoint-3000/optimizer.bin, checkpoint-3000/pytorch_model.bin, checkpoint-3000/random_states_0.pkl, checkpoint-3000/scheduler.bin, feature_extractor/preprocessor_config.json, learned_embeds-steps-1000.bin, learned_embeds-steps-1500.bin, learned_embeds-steps-2000.bin, learned_embeds-steps-2500.bin, learned_embeds-steps-3000.bin, learned_embeds-steps-500.bin, learned_embeds.bin, logs/textual_inversion/1683620777.078086/events.out.tfevents.1683620777.sfr-pod-li-d-a100-8.1426005.1, logs/textual_inversion/1683620777.096979/hparams.yml, logs/textual_inversion/events.out.tfevents.1683620777.sfr-pod-li-d-a100-8.1426005.0, model_index.json, safety_checker/config.json, safety_checker/pytorch_model.bin, scheduler/scheduler_config.json, text_encoder/config.json, text_encoder/pytorch_model.bin, tokenizer/added_tokens.json, tokenizer/merges.txt, tokenizer/special_tokens_map.json, tokenizer/tokenizer_config.json, tokenizer/vocab.json, unet/config.json, unet/diffusion_pytorch_model.bin, vae/config.json, vae/diffusion_pytorch_model.bin","{'', '0', 'pkl', 'txt', 'bin', 'yml', '1', 'md', 'json'}",pickle_variant_without_safetensors
185812,dxli/dog5,"""2023-05-09T06:11:23+00:00""",,"""https://huggingface.co/dxli/dog5""",,60,,"['tensorboard', 'diffusers']",2024-08-01,".gitattributes, README.md, checkpoint-1000/optimizer.bin, checkpoint-1000/pytorch_model.bin, checkpoint-1000/random_states_0.pkl, checkpoint-1000/scheduler.bin, checkpoint-2000/optimizer.bin, checkpoint-2000/pytorch_model.bin, checkpoint-2000/random_states_0.pkl, checkpoint-2000/scheduler.bin, checkpoint-3000/optimizer.bin, checkpoint-3000/pytorch_model.bin, checkpoint-3000/random_states_0.pkl, checkpoint-3000/scheduler.bin, feature_extractor/preprocessor_config.json, learned_embeds-steps-1000.bin, learned_embeds-steps-1500.bin, learned_embeds-steps-2000.bin, learned_embeds-steps-2500.bin, learned_embeds-steps-3000.bin, learned_embeds-steps-500.bin, learned_embeds.bin, logs/textual_inversion/1683612691.5964592/events.out.tfevents.1683612691.sfr-pod-li-d-a100-8.1419681.1, logs/textual_inversion/1683612691.6157053/hparams.yml, logs/textual_inversion/1683613347.9189692/events.out.tfevents.1683613347.sfr-pod-li-d-a100-8.1420934.1, logs/textual_inversion/1683613347.942021/hparams.yml, logs/textual_inversion/events.out.tfevents.1683612691.sfr-pod-li-d-a100-8.1419681.0, logs/textual_inversion/events.out.tfevents.1683613347.sfr-pod-li-d-a100-8.1420934.0, model_index.json, safety_checker/config.json, safety_checker/pytorch_model.bin, scheduler/scheduler_config.json, text_encoder/config.json, text_encoder/pytorch_model.bin, tokenizer/added_tokens.json, tokenizer/merges.txt, tokenizer/special_tokens_map.json, tokenizer/tokenizer_config.json, tokenizer/vocab.json, unet/config.json, unet/diffusion_pytorch_model.bin, vae/config.json, vae/diffusion_pytorch_model.bin","{'', '0', 'pkl', 'txt', 'bin', 'yml', '1', 'md', 'json'}",pickle_variant_without_safetensors
185833,dxli/can,"""2023-05-09T06:03:08+00:00""",,"""https://huggingface.co/dxli/can""",,60,,"['tensorboard', 'diffusers']",2024-08-01,".gitattributes, README.md, checkpoint-2500/optimizer.bin, checkpoint-2500/pytorch_model.bin, checkpoint-2500/random_states_0.pkl, checkpoint-2500/scheduler.bin, feature_extractor/preprocessor_config.json, learned_embeds-steps-1000.bin, learned_embeds-steps-1500.bin, learned_embeds-steps-2000.bin, learned_embeds-steps-2500.bin, learned_embeds-steps-3000.bin, learned_embeds-steps-500.bin, learned_embeds.bin, logs/textual_inversion/1683612195.9898293/events.out.tfevents.1683612195.sfr-pod-li-d-a100-8.1418590.1, logs/textual_inversion/1683612196.010757/hparams.yml, logs/textual_inversion/1683612238.726064/events.out.tfevents.1683612238.sfr-pod-li-d-a100-8.1418720.1, logs/textual_inversion/1683612238.7465332/hparams.yml, logs/textual_inversion/1683614694.7625892/events.out.tfevents.1683614694.sfr-pod-li-d-a100-8.1421725.1, logs/textual_inversion/1683614694.7829006/hparams.yml, logs/textual_inversion/events.out.tfevents.1683612195.sfr-pod-li-d-a100-8.1418590.0, logs/textual_inversion/events.out.tfevents.1683612238.sfr-pod-li-d-a100-8.1418720.0, logs/textual_inversion/events.out.tfevents.1683614694.sfr-pod-li-d-a100-8.1421725.0, model_index.json, safety_checker/config.json, safety_checker/pytorch_model.bin, scheduler/scheduler_config.json, text_encoder/config.json, text_encoder/pytorch_model.bin, tokenizer/added_tokens.json, tokenizer/merges.txt, tokenizer/special_tokens_map.json, tokenizer/tokenizer_config.json, tokenizer/vocab.json, unet/config.json, unet/diffusion_pytorch_model.bin, vae/config.json, vae/diffusion_pytorch_model.bin","{'', '0', 'pkl', 'txt', 'bin', 'yml', '1', 'md', 'json'}",pickle_variant_without_safetensors
44508,jonas/sdg_classifier_osdg,"""2022-05-24T11:49:08+00:00""",,"""https://huggingface.co/jonas/sdg_classifier_osdg""",,59,,"['pytorch', 'transformers']",2024-08-01,".gitattributes, README.md, config.json, pytorch_model.bin, sample_input.pkl, special_tokens_map.json, tokenizer.json, tokenizer_config.json, vocab.txt","{'', 'pkl', 'txt', 'bin', 'md', 'json'}",pickle_variant_without_safetensors
274794,Jade1211/textual_inversion_monster,"""2023-08-11T07:40:17+00:00""",,"""https://huggingface.co/Jade1211/textual_inversion_monster""",,58,,"['tensorboard', 'diffusers']",2024-08-01,".gitattributes, README.md, checkpoint-1000/optimizer.bin, checkpoint-1000/pytorch_model.bin, checkpoint-1000/random_states_0.pkl, checkpoint-1000/scheduler.bin, checkpoint-1500/optimizer.bin, checkpoint-1500/pytorch_model.bin, checkpoint-1500/random_states_0.pkl, checkpoint-1500/scheduler.bin, checkpoint-2000/optimizer.bin, checkpoint-2000/pytorch_model.bin, checkpoint-2000/random_states_0.pkl, checkpoint-2000/scheduler.bin, checkpoint-2500/optimizer.bin, checkpoint-2500/pytorch_model.bin, checkpoint-2500/random_states_0.pkl, checkpoint-2500/scheduler.bin, checkpoint-3000/optimizer.bin, checkpoint-3000/pytorch_model.bin, checkpoint-3000/random_states_0.pkl, checkpoint-3000/scheduler.bin, checkpoint-500/optimizer.bin, checkpoint-500/pytorch_model.bin, checkpoint-500/random_states_0.pkl, checkpoint-500/scheduler.bin, feature_extractor/preprocessor_config.json, learned_embeds-steps-1000.bin, learned_embeds-steps-1500.bin, learned_embeds-steps-2000.bin, learned_embeds-steps-2500.bin, learned_embeds-steps-3000.bin, learned_embeds-steps-500.bin, learned_embeds.bin, logs/textual_inversion/1691739622.7908645/events.out.tfevents.1691739622.gpu8-base1.54212.1, logs/textual_inversion/1691739622.817589/hparams.yml, logs/textual_inversion/events.out.tfevents.1691739622.gpu8-base1.54212.0, model_index.json, safety_checker/config.json, safety_checker/pytorch_model.bin, scheduler/scheduler_config.json, text_encoder/config.json, text_encoder/pytorch_model.bin, tokenizer/added_tokens.json, tokenizer/merges.txt, tokenizer/special_tokens_map.json, tokenizer/tokenizer_config.json, tokenizer/vocab.json, unet/config.json, unet/diffusion_pytorch_model.bin, vae/config.json, vae/diffusion_pytorch_model.bin","{'', '0', 'pkl', 'txt', 'bin', 'yml', '1', 'md', 'json'}",pickle_variant_without_safetensors
185901,dxli/cat,"""2023-05-09T07:37:08+00:00""",,"""https://huggingface.co/dxli/cat""",,57,,"['tensorboard', 'diffusers']",2024-08-01,".gitattributes, README.md, checkpoint-1000/optimizer.bin, checkpoint-1000/pytorch_model.bin, checkpoint-1000/random_states_0.pkl, checkpoint-1000/scheduler.bin, checkpoint-2000/optimizer.bin, checkpoint-2000/pytorch_model.bin, checkpoint-2000/random_states_0.pkl, checkpoint-2000/scheduler.bin, checkpoint-2500/optimizer.bin, checkpoint-2500/pytorch_model.bin, checkpoint-2500/random_states_0.pkl, checkpoint-2500/scheduler.bin, checkpoint-3000/optimizer.bin, checkpoint-3000/pytorch_model.bin, checkpoint-3000/random_states_0.pkl, checkpoint-3000/scheduler.bin, feature_extractor/preprocessor_config.json, learned_embeds-steps-1000.bin, learned_embeds-steps-1500.bin, learned_embeds-steps-2000.bin, learned_embeds-steps-2500.bin, learned_embeds-steps-3000.bin, learned_embeds-steps-500.bin, learned_embeds.bin, logs/textual_inversion/1683617836.1666265/events.out.tfevents.1683617836.sfr-pod-li-d-a100-8.1424609.1, logs/textual_inversion/1683617836.1871877/hparams.yml, logs/textual_inversion/1683618606.5770543/events.out.tfevents.1683618606.sfr-pod-li-d-a100-8.1425333.1, logs/textual_inversion/1683618606.5966427/hparams.yml, logs/textual_inversion/events.out.tfevents.1683617836.sfr-pod-li-d-a100-8.1424609.0, logs/textual_inversion/events.out.tfevents.1683618606.sfr-pod-li-d-a100-8.1425333.0, model_index.json, safety_checker/config.json, safety_checker/pytorch_model.bin, scheduler/scheduler_config.json, text_encoder/config.json, text_encoder/pytorch_model.bin, tokenizer/added_tokens.json, tokenizer/merges.txt, tokenizer/special_tokens_map.json, tokenizer/tokenizer_config.json, tokenizer/vocab.json, unet/config.json, unet/diffusion_pytorch_model.bin, vae/config.json, vae/diffusion_pytorch_model.bin","{'', '0', 'pkl', 'txt', 'bin', 'yml', '1', 'md', 'json'}",pickle_variant_without_safetensors
